review_id,review_text,rating,sentiment_score
1809,Hour certainly history town impact matter word third tend time. Great service Great service Great service,1.7,0
1810,Certain month without continue plant know special guy degree perhaps effect seek. Food was cold Food was cold Food was cold,3.4,-3
1811,Audience cold while example trip chair law behind assume least nearly middle until. Driver was polite Driver was polite Driver was polite,2.3,2
1812,Big modern paper customer could rock growth grow finally letter inside word cell. Awful delay Awful delay Awful delay,2.2,-5
1813,Consider system far also hope agency nature land oil energy beat organization offer dark. Awful delay Awful delay Awful delay,2.7,-7
1814,Yeah Congress military onto agency yes trip late pass question way find. Highly recommend Highly recommend Highly recommend,4.5,3
1815,Life tax from artist strategy give reveal adult. Awful delay Awful delay Awful delay,2,-6
1816,Section stay leg boy natural big. Driver was polite Driver was polite Driver was polite,1.1,3
1817,Rich give smile letter health produce responsibility toward consider. Awful delay Awful delay Awful delay,1.7,-4
1818,Similar true strong actually article our event customer help. Awful delay Awful delay Awful delay,1.5,-5
1819,Cup might know important single rich. Awful delay Awful delay Awful delay,3.6,-5
1820,Example poor health least particularly president after question see apply in past what. Great service Great service Great service,1.1,-1
1821,Until should feeling southern wall growth five. Great service Great service Great service,4.9,0
1822,Relate state impact message type great. Great service Great service Great service,4.4,0
1823,Tax member fund audience late our see hard miss look decade. Driver was polite Driver was polite Driver was polite,1,1
1824,Piece author life admit surface memory five staff matter five bring matter. Food was cold Food was cold Food was cold,2.3,-3
1825,Data outside peace any glass enter. Awful delay Awful delay Awful delay,2.2,-5
1826,Prove room street risk own against voice produce choice education. Great service Great service Great service,2.4,-1
1827,Watch its into resource assume dark. Awful delay Awful delay Awful delay,4.1,-7
1828,Until seven chance forward seven turn alone. Food was cold Food was cold Food was cold,1.2,-3
1829,Event actually wrong part culture interest couple court. The delivery was fast! The delivery was fast! The delivery was fast!,2.7,2
1830,Forget management why indeed learn body sign whose light idea fight this skill. Great service Great service Great service,1.1,1
1831,Business different fact task special effort exist politics information clear firm. Great service Great service Great service,4.7,0
1832,Break program state rich law statement move wind first dinner but. Driver was polite Driver was polite Driver was polite,2.1,3
1833,Main tend catch throw home lose population professor meet. The delivery was fast! The delivery was fast! The delivery was fast!,3.9,2
1834,They oil language hair heart occur tend food. Awful delay Awful delay Awful delay,3.5,-6
1835,Whatever research wide product produce eye development book prove high end. Great service Great service Great service,1,0
1836,Too weight age approach prevent pretty dream this property customer single top. The delivery was fast! The delivery was fast! The delivery was fast!,4.8,5
1837,Say interview happen term ask bad they cut action stage safe be ten. Great service Great service Great service,2.9,0
1838,Like class debate economic nature town such career floor father president activity hot. Awful delay Awful delay Awful delay,3.1,-5
1839,Green necessary civil ball answer attack. Food was cold Food was cold Food was cold,3.5,-4
1840,Late right staff recently situation federal. Awful delay Awful delay Awful delay,3.2,-6
1841,Girl of project issue crime rest drug phone financial nothing. The delivery was fast! The delivery was fast! The delivery was fast!,1.1,1
1842,Wear listen write fund right civil admit four reduce hope poor question. Highly recommend Highly recommend Highly recommend,2,2
1843,Mean reality in spring magazine yet. Highly recommend Highly recommend Highly recommend,1.8,3
1844,Sign under thus study expert plant. Highly recommend Highly recommend Highly recommend,3.5,3
1845,Prove themselves when kid she thank him beat perform bit human score. Highly recommend Highly recommend Highly recommend,1.5,3
1846,Market defense television design story state deep improve budget our opportunity he. Great service Great service Great service,4,1
1847,Action community least strong fly school discussion on indeed hit certainly more. The delivery was fast! The delivery was fast! The delivery was fast!,4.7,4
1848,Region factor health follow hotel day. Driver was polite Driver was polite Driver was polite,1.8,3
1849,Think allow either environment direction argue treatment energy beat which shake. The delivery was fast! The delivery was fast! The delivery was fast!,3,2
1850,Certain every figure take through resource. Great service Great service Great service,1.1,0
1851,Feeling food natural pretty entire dream fire account. The delivery was fast! The delivery was fast! The delivery was fast!,5,4
1852,Lose again energy bar value result main shake room remember. Highly recommend Highly recommend Highly recommend,3.3,1
1853,Notice ten exactly car account sit year term suddenly school model make. Driver was polite Driver was polite Driver was polite,1.9,3
1854,Outside cup happen maybe computer building indicate discover garden have value particular. Driver was polite Driver was polite Driver was polite,4.1,3
1855,You he age option scene final pattern model today ok way despite career. Highly recommend Highly recommend Highly recommend,2.5,3
1856,Look after win camera local thus visit bar speech ability keep where woman. Great service Great service Great service,2.7,1
1857,Paper recent get two ever cover college blue whole most quite. Highly recommend Highly recommend Highly recommend,2.8,3
1858,Upon pick choice social Congress care blood half interview available care environment. Driver was polite Driver was polite Driver was polite,2.3,3
1859,Address national pass receive upon civil account last really. The delivery was fast! The delivery was fast! The delivery was fast!,2.9,3
